Total Loss,Data Term Loss,Regularization Term Loss,Optic Axis Learning Rate,Birefringence Learning Rate
32.46699523925781,31.223674774169922,1.2433193922042847,0.0999753526902683,1.9e-05
31.03388214111328,29.79533576965332,1.2385454177856445,0.09990143508499218,2.8000000000000003e-05
29.428617477416992,28.19463539123535,1.2339814901351929,0.09977832013192385,3.7e-05
27.469947814941406,26.240890502929688,1.2290571928024292,0.09960612933065818,4.600000000000001e-05
25.114360809326172,23.890594482421875,1.223766803741455,0.09938503261272713,5.500000000000001e-05
22.63970375061035,21.42140007019043,1.2183029651641846,0.09911524817389801,6.400000000000001e-05
20.307647705078125,19.09480857849121,1.2128394842147827,0.09879704225884044,7.3e-05
18.238384246826172,17.030799865722656,1.2075845003128052,0.09843072889837513,8.200000000000001e-05
16.36434555053711,15.161803245544434,1.2025421857833862,0.09801666959956332,9.1e-05
14.690890312194824,13.493306159973145,1.1975842714309692,0.09755527298894293,0.0001
13.352035522460938,12.159612655639648,1.1924225091934204,0.09704699440926358,0.0001
12.384831428527832,11.19738483428955,1.18744695186615,0.09649233547011817,0.0001
11.687843322753906,10.505285263061523,1.1825575828552246,0.09589184355291486,0.0001
11.109646797180176,9.931811332702637,1.1778351068496704,0.09524611127067768,0.0001
10.718096733093262,9.54495906829834,1.1731374263763428,0.09455577588320897,0.0001
10.323684692382812,9.155082702636719,1.1686022281646729,0.09382151866819098,0.0001
10.054369926452637,8.890250205993652,1.1641194820404053,0.093044064248847,0.0001
9.732967376708984,8.573114395141602,1.1598527431488037,0.09222417987882565,0.0001
9.51864242553711,8.363009452819824,1.1556328535079956,0.09136267468501437,0.0001
9.229772567749023,8.078095436096191,1.1516767740249634,0.09046039886902862,0.0001
9.043231964111328,7.895465850830078,1.1477657556533813,0.08951824286816575,0.0001
8.796897888183594,7.652762413024902,1.1441349983215332,0.08853713647665068,0.0001
8.619304656982422,7.478776931762695,1.140527606010437,0.08751804792804146,0.0001
8.400142669677734,7.262957572937012,1.1371852159500122,0.0864619829396995,0.0001
8.227648735046387,7.093836307525635,1.133812665939331,0.08536998372026805,0.0001
8.043205261230469,6.912512302398682,1.1306934356689453,0.084243127941138,0.0001
7.877381324768066,6.749866962432861,1.1275146007537842,0.08308252767291642,0.0001
7.72131872177124,6.596747398376465,1.124571442604065,0.08188932828794705,0.0001
7.571596145629883,6.450047016143799,1.1215492486953735,0.08066470732996618,0.0001
7.420551300048828,6.3018107414245605,1.1187403202056885,0.07940987335200905,0.0001
7.271204471588135,6.155428409576416,1.1157759428024292,0.07812606472371394,0.0001
7.1331305503845215,6.02018404006958,1.1129465103149414,0.07681454840920088,0.0001
6.991674900054932,5.8816938400268555,1.1099811792373657,0.07547661871673106,0.0001
6.8698625564575195,5.7627458572387695,1.1071168184280396,0.07411359602138068,0.0001
6.734942436218262,5.630809307098389,1.104132890701294,0.07272682546199037,0.0001
6.625117301940918,5.523886203765869,1.1012312173843384,0.07131767561367539,0.0001
6.500026702880859,5.401793479919434,1.0982329845428467,0.06988753713720729,0.0001
6.402029991149902,5.306713581085205,1.0953166484832764,0.06843782140659968,0.0001
6.287814617156982,5.195456504821777,1.0923582315444946,0.06696995911625232,0.0001
6.193868160247803,5.104398727416992,1.089469313621521,0.06548539886902863,0.0001
6.076690196990967,4.9902143478393555,1.0864757299423218,0.06398560574665951,0.0001
5.986309051513672,4.902832984924316,1.0834763050079346,0.062472059863884495,0.0001
5.870009422302246,4.789618492126465,1.0803906917572021,0.06094625490775731,0.0001
5.790064811706543,4.71278190612793,1.0772826671600342,0.05940969666355696,0.0001
5.676008224487305,4.601893901824951,1.0741143226623535,0.05786390152875954,0.0001
5.595763683319092,4.524853706359863,1.070909857749939,0.056310395016537014,0.0001
5.490468978881836,4.422811985015869,1.0676571130752563,0.05475071025025979,0.0001
5.415914535522461,4.351541996002197,1.0643725395202637,0.05318638645048921,0.0001
5.3123674392700195,4.251303672790527,1.0610637664794922,0.05161896741595251,0.0001
5.245960235595703,4.188255310058594,1.0577046871185303,0.050050000000000004,0.0001
5.1530046463012695,4.09866189956665,1.0543429851531982,0.0484810325840475,0.0001
5.089158058166504,4.038214683532715,1.0509436130523682,0.046913613549510805,0.0001
5.003439903259277,3.9558908939361572,1.0475492477416992,0.045349289749740215,0.0001
4.943667888641357,3.899535655975342,1.0441322326660156,0.043789604983463015,0.0001
4.865550994873047,3.824819564819336,1.0407311916351318,0.04223609847124048,0.0001
4.808692932128906,3.771348237991333,1.0373446941375732,0.04069030333644306,0.0001
4.733592510223389,3.6996233463287354,1.0339691638946533,0.03915374509224272,0.0001
4.681704998016357,3.651118278503418,1.0305867195129395,0.037627940136115506,0.0001
4.608753204345703,3.5815205574035645,1.0272325277328491,0.03611439425334051,0.0001
4.56161642074585,3.5377371311187744,1.0238792896270752,0.034614601130971395,0.0001
4.49708366394043,3.476522207260132,1.0205613374710083,0.0331300408837477,0.0001
4.447055339813232,3.4297983646392822,1.0172570943832397,0.031662178593400356,0.0001
4.3922834396362305,3.3783016204833984,1.0139819383621216,0.030212462862792704,0.0001
4.340968608856201,3.330226421356201,1.0107421875,0.02878232438632462,0.0001
4.292094707489014,3.2845687866210938,1.0075260400772095,0.02737317453800964,0.0001
